arquivo,classe,area_relativa,aspect_ratio,solidez,circularidade,perimetro_norm,convexidade,excentricidade,exg_medio,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,zernike_1,zernike_2,zernike_3,zernike_4
90_IMG_20260419_161036752_HDR.jpg,milho,0.049015,0.7185,0.0512,0.056,14.9738,0.923,0.929,104.3303,2.310544,5.410618,7.716736,7.595897,15.464651,10.339468,15.354602,0.31831,0.008291,0.642354,0.051406
180_IMG_20260419_161036752_HDR.jpg,milho,0.049015,1.3918,0.0512,0.056,14.9738,0.923,0.929,104.3303,2.310544,5.410618,7.716736,7.595897,15.464651,10.339468,15.354602,0.31831,0.008291,0.642354,0.051406
270_IMG_20260419_161036752_HDR.jpg,milho,0.049015,0.7185,0.0512,0.056,14.9738,0.923,0.929,104.3303,2.310544,5.410618,7.716736,7.595897,15.464651,10.339468,15.354602,0.31831,0.008291,0.642354,0.051406
0_coleta_20260423_083041_milho_20260423_082809.jpg,milho,0.62234,1.3333,0.6223,0.0016,89.6027,0.0571,0.8072,3.1427,2.977919,7.028055,10.468564,10.87405,21.567989,14.392173,-22.047589,0.31831,0.034536,0.130136,0.090946
90_coleta_20260423_083041_milho_20260423_082809.jpg,milho,0.62234,0.75,0.6223,0.0016,89.6027,0.0571,0.8072,3.1427,2.977919,7.028055,10.468564,10.87405,21.567989,14.392173,-22.047589,0.31831,0.034536,0.130136,0.090946
180_coleta_20260423_083041_milho_20260423_082809.jpg,milho,0.62234,1.3333,0.6223,0.0016,89.6027,0.0571,0.8072,3.1427,2.977919,7.028055,10.468564,10.87405,21.567989,14.392173,-22.047589,0.31831,0.034536,0.130136,0.090946
270_coleta_20260423_083041_milho_20260423_082809.jpg,milho,0.62234,0.75,0.6223,0.0016,89.6027,0.0571,0.8072,3.1427,2.977919,7.028055,10.468564,10.87405,21.567989,14.392173,-22.047589,0.31831,0.034536,0.130136,0.090946
0_coleta_20260423_084036_milho_20260423_082300.jpg,milho,0.005197,2.0472,0.0082,0.0247,22.5741,1.612,0.9192,86.2546,1.792797,3.952827,5.028769,5.028852,10.173745,7.040593,10.249118,0.31831,0.002006,0.836513,0.043107
90_coleta_20260423_084036_milho_20260423_082300.jpg,milho,0.005197,0.4885,0.0082,0.0247,22.5741,1.612,0.9192,86.2546,1.792797,3.952827,5.028769,5.028852,10.173745,7.040593,10.249118,0.31831,0.002006,0.836513,0.043107
180_coleta_20260423_084036_milho_20260423_082300.jpg,milho,0.005197,2.0472,0.0082,0.0247,22.5741,1.612,0.9192,86.2546,1.792797,3.952827,5.028769,5.028852,10.173745,7.040593,10.249118,0.31831,0.002006,0.836513,0.043107
270_coleta_20260423_084036_milho_20260423_082300.jpg,milho,0.005197,0.4885,0.0082,0.0247,22.5741,1.612,0.9192,86.2546,1.792797,3.952827,5.028769,5.028852,10.173745,7.040593,10.249118,0.31831,0.002006,0.836513,0.043107
0_coleta_20260420_162016_milho_20260420_155946.jpg,milho,0.068325,1.5522,0.093,0.0088,37.854,0.3085,0.8199,128.8098,2.313891,4.979377,7.474542,7.466329,14.939157,9.962233,-15.91685,0.31831,0.028435,0.466705,0.151846
90_coleta_20260420_162016_milho_20260420_155946.jpg,milho,0.068325,0.6442,0.093,0.0088,37.854,0.3085,0.8199,128.8098,2.313891,4.979377,7.474542,7.466329,14.939157,9.962233,-15.91685,0.31831,0.028435,0.466705,0.151846
180_coleta_20260420_162016_milho_20260420_155946.jpg,milho,0.068325,1.5522,0.093,0.0088,37.854,0.3085,0.8199,128.8098,2.313891,4.979377,7.474542,7.466329,14.939157,9.962233,-15.91685,0.31831,0.028435,0.466705,0.151846
270_coleta_20260420_162016_milho_20260420_155946.jpg,milho,0.068325,0.6442,0.093,0.0088,37.854,0.3085,0.8199,128.8098,2.313891,4.979377,7.474542,7.466329,14.939157,9.962233,-15.91685,0.31831,0.028435,0.466705,0.151846
0_coleta_20260420_162009_milho_20260420_160004.jpg,milho,0.055448,1.421,0.0713,0.0385,18.0668,0.7259,0.7683,141.3808,2.637495,5.868845,8.476277,8.910788,17.608465,12.372876,18.466005,0.31831,0.002256,0.752092,0.049419
90_coleta_20260420_162009_milho_20260420_160004.jpg,milho,0.055448,0.7037,0.0713,0.0385,18.0668,0.7259,0.7683,141.3808,2.637495,5.868845,8.476277,8.910788,17.608465,12.372876,18.466005,0.31831,0.002256,0.752092,0.049419
180_coleta_20260420_162009_milho_20260420_160004.jpg,milho,0.055448,1.421,0.0713,0.0385,18.0668,0.7259,0.7683,141.3808,2.637495,5.868845,8.476277,8.910788,17.608465,12.372876,18.466005,0.31831,0.002256,0.752092,0.049419
270_coleta_20260420_162009_milho_20260420_160004.jpg,milho,0.055448,0.7037,0.0713,0.0385,18.0668,0.7259,0.7683,141.3808,2.637495,5.868845,8.476277,8.910788,17.608465,12.372876,18.466005,0.31831,0.002256,0.752092,0.049419
